n_dimension,learning_rate,decay,max_iteration,starting_projection,dataset,stress,fixed_axis,excluded_fixed_axis_from_dataset,scaler,z_axis_moving_range
2,0.3,0.88,300,RANDOM,mammals,0.7822839733674085,9,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7829947657561708,10,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7897228774293976,10,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8024561014102026,10,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7762727614819893,11,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7862869769421907,11,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7896505090478462,11,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8124771193186758,12,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8074857753829506,12,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8092103816246724,12,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8462790155020141,13,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8097748209529668,13,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,13,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8462790155020141,14,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8097748209529668,14,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,14,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7763228393987338,15,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7867344211997049,15,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7892360362709293,15,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7829893197334117,16,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7950029782907849,16,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7927645079421728,16,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8097446444334402,17,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8138189678565817,17,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.810678926145304,17,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7722857755788891,18,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7856386180987989,18,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7822839733674085,18,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7829947657561708,19,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7791149699039985,19,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7802846531407285,19,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7762727614819893,20,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7862869769421907,20,YES,"(0, 1)","(-0.2, 0.2)"
